"JP04","157794/1","201106/1","110958/1","150306/1","174060/1","55813/1","122369/1","201552/1","183795/1","180813/1","119209/1","119582/1","147788/1","168691/1","108884/1","182684/1","172234/1","141551/1","192067/1","124018/1","124560/1","125602/1","147948/1","149931/1","168973/1","116321/1","198255/1","57132/1","127744/1","155594/1","16976/1","139431/1","120633/1","198436/1","115582/1","38640/1","64940/1","149071/1","163397/1","95776/1","56297/1","61092/1","118297/1","45508/1","77219/1","190138/1","186379/1","56145/1","134688/1","100152/1","83578/1","186653/1","168865/1","121503/1","51083/1","64695/1","48550/1","49893/1","104869/1","196290/1","181574/1","106777/1","72031/1","202651/1","55235/1","43350/1","162926/1","114404/1","134700/1","149803/1","34383/1","157927/1","98090/1","187520/1","206168/1","191287/1","184864/1","168282/1","147587/1","158676/1","161605/1","147782/1","160757/1","159004/1","60905/1","204358/1","149002/1","68682/1","32926/1","190241/1","75671/1","121072/1","132014/1","205644/1","166075/1","150385/1","118527/1","56693/1","42718/1","185522/1","138918/1","119033/1","49248/1","49112/1","167402/1","162468/1","63311/1","41066/1","192132/1","177243/1","190038/1","180705/1","144736/1","34025/1","186879/1","135005/1","107731/1","48722/1","33811/1","34276/1","137904/1","94692/1","53378/1","101202/1","56960/1","18017/1","35482/1","200282/1","63017/1","189476/1","166589/1","80946/1","135085/1","108661/1","137407/1","167450/1","52708/1","148438/1","59031/1","129229/1","125415/1","103726/1","89819/1","58608/1","117149/1","106994/1","41421/1","197296/1","11068/1","27742/1","75008/1","110252/1","1561/1","65093/1","205276/1","extracted_numbers"
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.674,97.308,98.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.023,NA,NA,NA,NA,NA,NA,96.558,NA,97.099,NA,NA,NA,97.885,97.5,98.263,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.53,NA,NA,NA,NA,97.881,NA,NA,NA,NA,99.419,98.842,97.876,98.256,99.031,99.031,97.313,96.339,95.913,NA,99.806,99.033,94.818,87.767,NA,NA,NA,NA,NA,128
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.442,97.15,97.656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.918,NA,NA,NA,NA,NA,NA,97.135,NA,97.933,NA,NA,NA,98.374,96.124,98.958,NA,NA,NA,NA,NA,97.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.023,NA,NA,NA,NA,98.446,NA,NA,NA,NA,98.701,95.887,98.958,94.602,98.958,100,98.708,94.531,97.686,NA,98.969,98.442,94.588,88.949,NA,NA,NA,NA,NA,129
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.838,95.683,97.834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.564,NA,NA,NA,NA,NA,NA,99.457,NA,98.739,NA,NA,NA,NA,94.065,96.595,NA,NA,NA,NA,NA,99.457,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.576,NA,98.394,NA,NA,97.283,NA,NA,NA,NA,98.014,99.094,97.117,98.553,97.326,98.741,99.638,93.694,98.37,NA,99.096,98.748,95.144,89.771,NA,NA,NA,NA,NA,130
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.607,98.447,96.653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.735,NA,NA,NA,NA,NA,NA,96.918,NA,97.94,NA,NA,NA,NA,97.219,97.721,NA,NA,NA,NA,NA,98.605,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.076,NA,96.864,NA,NA,98.504,NA,NA,NA,NA,98.394,98.76,99.634,98.709,98.806,96.596,97.137,98.705,97.519,NA,98.964,98.915,96.097,86.269,NA,NA,NA,NA,NA,131
100,NA,NA,97.235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.233,98.721,97.707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,99.362,NA,99.872,NA,NA,NA,NA,95.402,100,NA,NA,NA,NA,NA,98.976,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.067,NA,97.194,NA,NA,98.34,NA,NA,NA,NA,99.099,98.846,99.363,98.977,97.834,98.592,96.954,99.744,97.592,NA,97.954,99.872,NA,87.101,NA,NA,NA,NA,NA,132
100,NA,NA,97.368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.542,99.562,98.113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.807,NA,95.356,NA,NA,NA,NA,93.419,NA,NA,NA,NA,NA,NA,98.978,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.023,NA,94.898,NA,NA,98.983,NA,NA,NA,NA,96.798,99.854,99.416,98.256,99.125,98.268,97.664,98.983,97.81,NA,99.562,99.417,NA,84.257,NA,NA,NA,NA,NA,133
100,NA,NA,99.487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.898,98.98,95.897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.974,NA,92.04,NA,NA,NA,NA,91.96,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.954,NA,98.974,NA,NA,100,NA,NA,NA,NA,98.469,96.954,99.487,99.49,97.949,99.487,96.41,95.897,98.974,NA,100,98.974,NA,79.5,NA,NA,NA,NA,NA,134
100,NA,NA,98.958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.901,98.75,95.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.958,NA,97.713,NA,NA,NA,NA,95.868,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.308,NA,97.723,NA,NA,97.732,NA,NA,NA,NA,96.488,99.167,98.753,98.548,98.125,98.529,97.5,98.34,96.05,NA,98.551,98.96,NA,88.683,NA,NA,NA,NA,NA,135
100,NA,NA,98.641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.814,98.907,98.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.454,NA,99.455,NA,NA,NA,NA,93.834,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.18,NA,97.275,NA,NA,99.727,NA,NA,NA,NA,98.087,98.916,100,99.727,97.832,100,99.455,98.103,98.901,NA,99.727,98.599,NA,86.992,NA,NA,NA,NA,NA,136
100,NA,NA,94.861,NA,NA,NA,NA,NA,NA,93.734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.63,NA,96.24,98.901,97.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.901,NA,97.809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.874,NA,97.086,NA,NA,98.839,NA,NA,NA,NA,97.032,99.049,97.456,98.113,97.876,98.662,97.689,97.829,97.747,NA,98.965,98.721,NA,81.28,NA,NA,NA,NA,NA,137
100,NA,NA,96.61,NA,NA,NA,NA,NA,NA,98.113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.464,NA,97.109,98.451,98.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.398,NA,97.099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.075,NA,98.63,NA,NA,99.315,NA,NA,NA,NA,98.969,NA,99.145,98.113,97.778,99.167,97.423,97.094,97.774,97.5,99.657,99.656,NA,90.785,NA,NA,NA,NA,NA,138
100,NA,NA,96.013,NA,NA,NA,NA,NA,NA,98.983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.299,NA,97.635,98.294,94.314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.949,NA,99.322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.254,NA,97.288,NA,NA,98.653,NA,NA,NA,NA,98.649,NA,98.986,92.953,98.98,NA,96.98,96.949,99.322,98.644,97.635,99.32,NA,93.046,NA,NA,NA,NA,NA,139
100,NA,NA,97.432,NA,NA,NA,NA,NA,NA,98.703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.699,NA,96.748,99.19,96.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.052,NA,99.838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.72,NA,97.553,NA,NA,98.39,NA,NA,NA,NA,97.254,NA,98.537,95.161,99.024,NA,99.191,98.052,98.052,97.407,98.055,99.024,NA,85.604,NA,NA,NA,NA,NA,140
100,NA,NA,97.547,NA,NA,NA,NA,NA,NA,98.226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.32,NA,98.953,99.045,96.96,93.578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.348,NA,98.771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.183,NA,96.583,NA,NA,97.869,NA,NA,NA,NA,96.197,NA,97.374,97.866,97.463,NA,96.564,98.773,96.519,96.783,98.908,98.682,NA,86.051,NA,NA,NA,NA,NA,141
100,NA,NA,99.359,NA,NA,NA,NA,NA,NA,98.513,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.915,98.726,NA,98.56,98.879,96.042,91.983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.774,NA,97.668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.235,NA,98.085,NA,NA,98.459,NA,NA,NA,NA,98.828,NA,98.251,98.932,99.092,NA,96.229,98.403,97.876,95.975,98.508,98.723,NA,85.29,NA,NA,NA,NA,NA,142
100,NA,NA,98.058,NA,NA,NA,NA,NA,NA,98.071,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.065,99.676,NA,98.065,98.065,93.671,98.387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.676,NA,99.032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.469,NA,96.774,NA,NA,99.676,NA,NA,NA,NA,96.452,NA,99.035,98.714,NA,NA,98.382,96.474,98.403,94.551,98.706,99.676,NA,82.972,NA,NA,NA,NA,NA,143
100,NA,99.229,98.526,NA,NA,NA,NA,NA,99.186,98.081,97.248,NA,NA,NA,NA,NA,NA,NA,NA,97.742,99.235,NA,98.421,98.813,96.498,93.513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.138,NA,97.616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.401,98.105,97.016,NA,NA,97.346,NA,NA,NA,NA,97.851,NA,98.344,98.002,NA,NA,96.834,98.263,97.764,93.387,99.236,98.73,NA,85.224,NA,NA,NA,NA,NA,144
100,NA,98.851,96.9,NA,NA,99.666,NA,NA,99.014,98.632,98.363,NA,NA,NA,NA,NA,NA,NA,NA,98.641,98.252,NA,97.404,98.854,97.064,95.579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.145,98.414,97.504,NA,NA,98.101,NA,NA,NA,NA,99.069,NA,98.963,98.529,NA,NA,97.228,NA,96.627,95.974,96.668,NA,NA,82.763,NA,NA,NA,NA,NA,145
100,NA,99.627,96.738,NA,98.969,98.512,NA,NA,98.925,98.923,96.678,97.775,NA,NA,NA,NA,97.68,NA,NA,97.818,99.461,NA,97.893,98.634,93.123,95.952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.192,98.22,95.878,NA,NA,98.923,NA,NA,NA,NA,98.757,NA,98.923,97.278,NA,NA,94.269,NA,98.512,97.188,97.907,NA,NA,NA,NA,NA,NA,NA,NA,146
100,NA,99.431,98.992,NA,98.102,98.547,NA,NA,92.871,97.669,98.169,97.61,NA,NA,NA,NA,97.792,NA,NA,97.483,98.863,NA,98.736,98.612,92.475,92.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.609,98.361,98.611,NA,NA,97.304,NA,NA,NA,NA,95.375,NA,98.37,97.486,NA,NA,94.684,NA,97.797,97.365,NA,NA,NA,NA,NA,NA,NA,NA,NA,147
100,NA,99.124,97.502,98.955,98.147,98.217,97.848,NA,98.185,98.132,98.095,97.684,NA,NA,NA,NA,98.128,NA,NA,97.634,98.439,NA,98.201,98.729,95.938,92.866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.231,98.265,98.184,NA,NA,98.542,NA,NA,NA,NA,98.403,NA,NA,98.219,NA,NA,97.684,NA,97.772,94.601,NA,NA,NA,NA,NA,NA,NA,NA,NA,148
100,NA,98.664,96.941,98.289,99.048,98.467,97.353,NA,97.893,96.374,98.651,94.867,NA,NA,NA,NA,97.514,NA,NA,97.495,98.664,NA,97.338,98.659,95.211,96.395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.212,98.276,98.669,NA,NA,98.235,NA,NA,NA,NA,NA,NA,NA,97.547,NA,NA,96.964,NA,97.143,93.536,NA,NA,NA,NA,NA,NA,NA,NA,NA,149
100,NA,99.501,96.273,99.376,98,98.375,98.252,NA,98.012,98.125,99.002,99.501,NA,NA,NA,NA,99.499,NA,NA,99.499,99.375,NA,98.254,97.886,97.026,95.155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.25,97.004,99.249,NA,NA,99.125,NA,NA,NA,NA,NA,NA,NA,98.75,NA,NA,97.253,NA,97.378,93.873,NA,NA,NA,NA,NA,NA,NA,NA,NA,150
100,NA,98.492,97.727,97.229,99.495,97.744,99.235,NA,99.244,97.99,96.977,97.487,NA,NA,NA,NA,98.997,NA,NA,98.25,97.481,NA,98.232,95.98,93.668,86.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.241,97.985,98.492,NA,NA,99.244,NA,NA,NA,NA,NA,NA,NA,95.074,NA,NA,95.226,NA,97.007,93.366,NA,NA,NA,NA,NA,NA,NA,NA,NA,151
100,NA,98.568,97.842,97.368,99.52,97.857,97.857,NA,99.282,96.244,97.143,97.387,NA,NA,NA,NA,99.048,NA,NA,98.565,97.608,NA,98.561,96.181,92.381,84.884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.675,97.831,98.568,NA,NA,99.282,NA,NA,NA,NA,NA,NA,NA,95.082,NA,NA,95.704,NA,97.156,93.692,NA,NA,NA,NA,NA,NA,NA,NA,NA,152
100,NA,98.113,98.291,99.31,98.969,97.942,99.655,NA,98.116,99.655,99.136,98.103,NA,NA,NA,NA,98.797,NA,NA,98.448,98.964,NA,97.603,99.828,96.207,90.172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.864,98.279,98.446,NA,NA,99.31,NA,NA,NA,NA,NA,NA,NA,96.69,NA,NA,97.931,NA,98.454,94.863,NA,NA,NA,NA,NA,NA,NA,NA,NA,153
