"OrNV-Ma07","41048/1","34828/1","29069/1","29099/1","38635/1","43280/1","3335/1","32540/1","43139/1","39448/1","35241/1","18077/1","31426/1","20610/1","19190/1","43266/1","5723/1","40009/1","32538/1","19256/1","3332/1","30211/1","29070/1","34829/1","41031/1","41059/1","35214/1","29059/1","41069/1","30194/1","44796/1","32554/1","5703/1","44743/1","41041/1","34830/1","30217/1","37980/1","29058/1","43267/1","4533/1","18076/1","38659/1","5702/1","41062/1","31427/1","41030/1","29093/1","43192/1","41047/1","43279/1","41071/1","37895/1","25404/1","32107/1","29080/1","44780/1","19228/1","13415/1","39509/1","38665/1","16947/1","20620/1","41929/1","30193/1","32134/1","37902/1","25461/1","43292/1","29081/1","7901/1","19220/1","43270/1","44783/1","4544/1","32539/1","30199/1","29056/1","20648/1","29094/1","30212/1","7899/1","4536/1","4543/1","44751/1","5701/1","8523/1","30219/1","37998/1","41072/1","20627/1","30201/1","44773/1","38646/1","32068/1","39521/1","23712/1","40359/1","25424/1","35240/1","32098/1","40358/1","3740/1","44791/1","39516/1","8510/1","24623/1","19242/1","25448/1","30186/1","44729/1","35273/1","13876/1","43152/1","8553/1","41924/1","38668/1","37860/1","40361/1","1888/1","44804/1","37859/1","20629/1","19184/1","30190/1","19257/1","39461/1","40350/1","32090/1","38633/1","40362/1","30183/1","19214/1","19235/1","44808/1","20604/1","44840/1","7904/1","39413/1","44834/1","44813/1","8548/1","44741/1","35216/1","39424/1","20622/1","24633/1","1898/1","33356/1","1843/1","13881/1","23754/1","extracted_numbers"
100,98.14,96.914,97.541,90.669,96.694,96.926,98.551,96.687,NA,97.516,NA,98.554,88.485,NA,99.174,98.344,98.144,96.907,95.893,98.76,96.107,96.311,NA,NA,94.628,99.115,NA,97.921,98.76,NA,NA,97.727,87.137,NA,97.947,98.347,93.84,NA,96.281,95.885,NA,94.845,96.708,97.119,NA,97.727,96.736,98.765,90.947,97.314,94.082,NA,96.901,96.881,NA,96.516,95.267,NA,NA,94.479,NA,NA,NA,95.277,NA,NA,97.934,NA,93.075,NA,97.536,95.267,95.483,92.562,97.938,NA,96.289,95.277,NA,NA,97.521,96.524,85.397,90.726,96.509,99.172,96.524,97.934,NA,96.708,NA,99.379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.32,NA,NA,NA,97.951,97.325,95.092,99.38,96.92,97.526,96.107,95.062,98.965,96.694,98.14,95.697,97.101,96.748,NA,NA,98.557,NA,NA,96.524,NA,98.758,NA,98.137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.918,89.634,NA,NA,NA,121
100,98.843,99.063,99.767,90.455,99.534,95.581,96.977,99.306,NA,98.611,NA,96.512,98.834,NA,93.981,98.837,97.691,97.685,99.767,99.068,96.056,96.313,NA,NA,99.302,98.14,NA,98.608,96.083,NA,NA,97.921,97.216,NA,96.065,97.222,96.744,NA,96.536,98.834,NA,94.483,95.509,97.216,NA,99.301,97.442,97.46,90.682,97.209,99.302,NA,99.301,97.229,NA,95.853,94.943,NA,NA,97.912,NA,NA,NA,93.208,NA,NA,94.213,NA,91.455,NA,97.209,97.921,98.152,90.345,95.843,NA,97.701,95.581,NA,NA,97.912,96.226,91.629,96.296,96.984,97.005,99.534,97.68,99.379,97.691,NA,97.387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.536,NA,NA,NA,96.544,98.611,95.862,99.068,96.744,98.383,97.235,98.368,95.402,97.921,99.301,98.144,97.912,97.43,NA,NA,95.195,NA,NA,95.172,NA,98.135,NA,96.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.927,95.814,NA,NA,NA,122
100,98.562,95.889,97.838,85.26,97.295,97.04,97.45,98.32,NA,97.358,NA,95.873,96.585,NA,98.331,97.53,96.582,98.233,98.08,98.321,95.936,96.276,NA,NA,98.239,98.48,NA,97.849,98.166,NA,95.753,96.5,98.404,NA,98.401,95.056,97.442,NA,93.715,98.002,NA,95.774,96.355,94.699,NA,97.925,97.687,98.406,96.491,94.716,98.803,NA,97.678,94.378,NA,98,96.114,NA,NA,96.406,NA,95.356,93.407,93.202,NA,NA,93.656,NA,94.458,NA,96.672,97.019,98.48,96.68,96.815,NA,96.19,94.712,NA,NA,97.438,96.872,94.67,95.69,97.682,96.044,96.675,96.016,96.044,97.6,NA,98.244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.038,NA,NA,NA,97.842,97.683,94.155,98.166,97.273,97.127,96.08,95.787,98.878,98.324,97.84,97.131,94.674,97.689,NA,NA,96.246,NA,NA,96.664,NA,97.458,NA,95.455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.959,97.417,94.318,98.649,NA,123
100,99.51,98.445,97.756,94.686,97.368,96.973,97.559,98.631,NA,98.34,NA,97.745,96.495,NA,98.148,97.366,97.663,97.173,97.368,98.058,96.66,98.537,NA,NA,98.143,98.727,NA,96.884,97.473,NA,94.961,97.76,96.501,NA,98.154,95.512,98.145,NA,96.693,97.368,NA,96.872,96.981,94.879,NA,97.563,95.728,98.237,98.249,97.551,98.239,NA,98.733,94.639,NA,97.079,97.461,NA,NA,97.082,NA,94.66,92.726,93.702,NA,NA,97.082,NA,92.389,NA,93.307,94.509,96.296,96.214,95.039,NA,95.996,96.199,NA,NA,96.481,96.184,97.656,89.296,97.654,96.498,97.561,95.996,98.045,95.837,NA,97.456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.82,NA,NA,NA,98.332,NA,95.238,98.923,96.964,96.89,97.665,97.263,96.285,97.747,99.118,96.505,97.847,97.263,NA,NA,96.881,NA,NA,97.776,NA,94.438,NA,95.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124
100,98.471,98.067,97.521,95.884,97.845,96.356,93.692,98.426,NA,97.351,NA,97.703,97.08,NA,98.117,97.355,98.253,97.523,96.917,97.747,94.385,96.329,NA,NA,96.373,97.661,NA,96.91,98.016,NA,86.095,96.406,97.262,NA,96.446,98.557,97.217,NA,95.968,97.268,NA,96.493,96.49,94.004,NA,96.064,96.844,97.654,96.597,97.034,97.394,NA,95.886,95.038,NA,98.109,96.949,95.611,NA,98.336,NA,97.252,93.892,93.065,95.657,NA,96.542,93.16,95.177,NA,92.366,92.738,97.432,96.056,95.247,97.227,96.102,97.031,NA,NA,96.589,96.303,97.129,95.889,97.399,96.951,97.485,95.785,97.934,93.605,NA,97.202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.884,NA,NA,NA,97.432,NA,94.258,98.647,94.049,96.685,97.488,95.557,97.616,97.386,100,95.038,97.713,94.716,NA,NA,96.047,NA,NA,96.168,NA,NA,NA,96.241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125
100,97.041,100,98.817,95.858,96.45,95.294,96.45,100,94.04,97.647,96.711,97.041,98.81,98.026,98.81,97.619,99.408,98.214,98.81,98.026,95.181,98.235,96.711,97.351,97.619,98.726,96.689,100,96.97,96.053,94.079,98.026,98.78,97.368,94.643,99.405,98.81,94.631,97.633,96.45,96.078,95.833,96.407,98.225,94.805,99.408,97.619,97.647,96.45,98.225,95.294,96.026,95.238,98.077,96.053,99.405,94.805,98.824,98.675,96.45,94.737,96.429,98.214,95.783,95.364,93.377,87.574,97.368,95.395,95.395,95.376,96.407,98.235,91.667,93.491,96.45,100,97.633,92.857,94.079,98.171,97.076,95.882,96.711,98.214,95.833,98.81,95.93,98.225,96.45,95.395,98.817,91.667,95.425,98.013,98.013,94.04,NA,96.689,96.711,95.425,97.368,NA,NA,98.824,96.053,NA,NA,97.561,98.013,96.429,100,100,100,99.408,99.405,98.817,97.368,98.013,95.882,96.429,98.81,98.013,97.368,92.941,95.455,96.053,97.59,93.421,92.81,93.631,94.643,91.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126
100,95.775,96.729,94.419,96.714,94.444,92.991,93.488,95.305,NA,95.349,NA,94.836,94.836,NA,93.023,96.714,91.743,93.088,94.836,92.166,93.519,95.37,NA,NA,95.775,94.47,NA,94.366,92.627,NA,NA,94.521,94.836,NA,94.836,95.305,94.884,NA,93.981,NA,95.775,93.023,91.549,93.578,NA,93.488,95.814,94.836,96.714,92.488,96.714,NA,91.324,94.907,NA,94.009,96.279,87.907,NA,95.392,NA,90.61,93.458,91.244,93.427,94.884,94.47,91.589,92.488,NA,91.981,95.37,94.836,90.141,87.838,95.814,93.953,95.814,NA,NA,95.775,91.121,94.884,94.009,93.023,89.498,93.213,93.897,90.95,95.305,NA,94.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.366,NA,NA,NA,95.305,NA,92.523,NA,92.929,NA,94.86,94.419,94.836,NA,NA,88.636,97.183,95.349,NA,NA,91.08,NA,NA,93.897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127
100,98.364,97.554,96.549,98.087,97.563,95.463,94.709,97.187,97.53,96.448,96.567,97.824,97.283,NA,97.816,97.998,96.477,91.163,98.364,94.909,94.245,95.95,90.727,98.089,96.451,97.711,96.774,98.452,97.364,96.296,92.818,97.197,98.539,97.806,97.814,95.66,97.727,97.459,96.83,97.28,96.357,96.73,90.86,97.459,NA,97.727,96.986,95.225,97.554,96.915,96.652,95.077,96.435,95.063,96.972,94.858,95.242,97.359,97.75,97.207,97.196,92.315,95.368,94.636,96.011,95.652,95.55,96.354,95.541,89.559,93.772,93.953,97.545,97.361,97.534,94.869,95.471,96.182,91.769,95.978,97.078,93.309,95.668,85.517,95.582,97.273,98.182,86.685,96.751,95.467,NA,98.322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.111,NA,NA,NA,97.177,NA,96.199,NA,NA,NA,NA,NA,94.483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128
100,97.156,96.729,99.052,93.365,99.524,97.143,98.571,96.954,91.038,95.169,97.484,97.642,99.052,95.484,95.735,94.313,95.261,99.038,96.651,98.544,97.573,97.156,97.382,98.101,98.104,99.524,98.578,99.048,97.619,96.667,99.048,98.558,99.524,97.63,98.104,97.17,90.476,98.585,97.143,98.578,97.63,99.524,91.509,97.03,96.835,96.795,96.667,99.048,98.578,96.226,99.052,98.104,97.156,96.5,95.238,97.619,94.581,94.762,95.597,99.052,96.104,98.571,97.183,96.172,91.244,96.19,93.396,98.571,95.714,92.417,95.238,95.545,93.868,92.823,96.682,96.226,98.578,98.095,94.375,93.839,92.991,95.261,92.523,94.805,98.571,98.578,95.775,95.755,98.058,95.192,94.118,98.113,96.203,95,96.835,95,91.391,NA,96.203,96.078,94.805,94.41,NA,NA,97.98,96.226,NA,NA,96.651,96.026,97.63,95.395,96.104,94.839,95.455,94.737,91.866,95.455,95.455,95.425,95.455,94.702,94.702,95.455,95.425,94.805,94.839,93.506,94.118,92.667,91.824,92.157,87.755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129
100,94.343,92.948,95.948,94.275,94.374,92.924,95.62,94.555,94.011,93.682,96.203,94.881,91.439,96.154,92.252,93.659,92.432,93.078,94.727,92.28,92.96,94,95.679,94.186,93.466,93.974,94.213,94.312,91.636,93.478,94.384,94.192,94.384,93.419,98.454,94.011,92.377,95.47,93.829,95.42,92.727,91.697,93.211,93.285,91.667,92.419,93.153,92.935,93.04,94.516,90.698,92.495,88.949,95.817,92.196,94.151,91.837,91.434,89.72,94.765,NA,91.328,93.078,83.495,93.578,92.888,92.139,93.141,91.336,90.09,87.478,87.015,92.78,91.833,92.086,93.297,92.909,94.192,91.667,93.989,93.333,87.687,92.364,86.578,94.043,93.135,92.754,92.35,92.182,92.96,97.222,94.203,93.023,91.667,94.253,92.708,87.156,NA,89.72,97.436,88.571,88.785,NA,NA,94.097,96.667,NA,NA,92.586,97.436,90.942,95.556,83.146,95.604,95.699,97.436,89.711,97.436,100,95.833,93.682,92.222,94.444,97.183,93.75,89.216,93.548,91.753,94.624,93.846,100,89.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
100,96.693,95.596,95.645,96.303,96.475,95.883,95.791,94.507,95.269,96.579,NA,96.743,95.35,NA,91.086,95.137,95.966,95.087,96.695,95.148,95.411,94.275,NA,NA,95.899,96.034,95.078,95.871,95.684,100,86.135,95.103,95.577,96.273,91.997,95.91,94.802,NA,96.415,94.566,95.978,95.137,92.663,96.139,NA,92.089,94.614,95.302,95.81,96.255,96.022,93.304,95.204,95.355,95.861,95.924,91.683,93.914,NA,96.07,NA,94.404,94.012,90.708,95.157,95.589,93.98,93.983,94.314,93.025,93.496,88.283,96.251,92.79,95.198,93.052,94.746,94.358,NA,95.85,96.415,92.663,96.856,82.923,95.803,95.819,96.592,94.908,95.523,95.381,NA,96.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.153,NA,NA,NA,95.579,NA,95.315,NA,91.375,NA,NA,94.671,96.081,NA,NA,94.144,96.467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131
100,96.391,94.988,95.94,95.809,94.682,92.051,92.694,95.46,NA,95.233,NA,95.455,94.664,NA,88.175,95.233,94.988,94.213,95.902,94.988,95.238,96.028,NA,NA,95.571,95.401,100,95.698,96.051,NA,92.308,95.221,94.774,NA,94.836,95.465,94.084,NA,95.188,93.807,94.335,95.354,92.832,94.907,NA,94.522,94.657,94.902,94.548,94.09,94.884,95.255,94.913,93.112,92.762,94.412,92.824,93.743,NA,96.387,NA,94.09,91.794,92.759,93.262,93.519,93.541,94.657,93.179,97.541,91.898,86.404,95.116,92.159,92.824,93.38,92.691,91.349,NA,93.124,94.645,94.316,94.548,93.326,95.343,93.779,94.438,92.148,94.682,92.326,NA,96.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.316,NA,NA,NA,94.07,NA,93.039,NA,91.365,NA,NA,95.597,94.316,NA,NA,94.902,95.122,NA,NA,NA,94.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132
100,98.371,97.834,96.841,95.781,96.326,96.92,97.482,96.573,NA,97.202,NA,97.035,97.125,NA,96.323,97.656,97.22,96.685,98.739,97.74,94.614,96.94,NA,NA,95.804,97.29,NA,97.392,97.307,NA,87.189,94.742,97.179,NA,97.288,96.199,95.221,NA,95.536,97.643,93.632,97.13,94.982,97.385,NA,95.687,96.771,96.616,96.853,97.651,96.4,97.836,98.101,95.726,NA,93.795,92.075,93.298,NA,98.009,NA,96.855,91.689,97.482,94.375,96.014,97.109,96.499,93.428,NA,96.105,90.17,96.652,95.281,92.349,96.589,95.148,96.573,NA,97.184,96.586,95.328,95.516,94.969,98.103,95.422,94.897,94.685,96.869,95.131,NA,96.432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.473,NA,NA,NA,97.559,NA,96.04,NA,94.969,NA,NA,96.32,97.3,NA,NA,95.75,98.195,97.43,NA,NA,96.844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133
99.524,97.156,96.729,99.052,93.365,99.524,97.143,98.571,96.954,91.038,95.169,97.484,97.642,99.052,95.455,95.735,94.313,95.261,99.038,96.651,98.544,97.573,97.156,97.382,98.101,98.104,99.524,98.578,99.048,97.619,96.667,99.048,98.558,99.524,97.63,98.104,97.17,90.476,98.585,97.143,98.578,97.63,99.524,91.509,97.03,96.835,96.795,96.667,99.048,98.578,96.226,99.052,98.104,97.156,96.5,95.238,97.619,94.581,94.762,95.597,99.052,96.104,98.571,97.183,96.172,91.244,96.19,93.396,98.571,95.714,92.417,95.238,95.545,93.868,92.823,96.682,96.226,98.578,98.095,94.375,93.839,92.991,95.261,92.523,94.156,98.571,98.578,95.775,95.755,98.058,95.192,94.118,98.113,96.203,95,96.835,95,90.728,NA,96.203,96.078,94.805,94.41,NA,NA,97.98,96.226,NA,NA,96.651,95.364,97.63,94.737,95.455,94.194,95.455,94.079,91.866,94.805,94.805,95.425,95.455,94.04,94.04,94.805,95.425,94.805,94.194,93.506,94.118,92.667,91.195,92.157,87.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134
100,98.091,97.283,96.276,97.814,97.292,95.191,94.439,97.003,97.255,96.175,96.567,97.552,97.011,NA,97.543,97.725,96.387,90.233,98.091,94.631,93.975,95.68,90.455,97.816,96.178,97.436,96.498,98.179,97.091,96.025,92.799,96.926,98.265,97.532,97.541,95.389,97.455,97.278,96.558,97.008,96.175,96.458,90.86,97.187,NA,97.455,96.712,94.955,97.283,96.642,96.38,94.804,96.161,94.794,96.786,94.582,94.973,97.086,97.75,96.937,97.352,92.134,95.186,94.364,95.739,95.38,95.277,96.08,95.268,89.289,93.505,93.773,97.273,97.088,97.352,94.775,95.29,96,91.769,95.704,96.804,93.219,95.578,85.332,95.401,97.182,97.909,86.504,96.48,95.286,NA,98.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.844,NA,NA,NA,96.903,NA,95.928,NA,NA,NA,NA,NA,93.448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135
100,98.841,97.632,98.704,98.638,98.432,97.417,95.965,98.031,97.217,97.149,96.748,98.365,98.774,99.174,95.816,94.79,98.569,94.198,97.554,98.165,94.847,96.959,94.983,97.023,96.803,93.374,97.687,97.418,96.888,97.689,97.073,97.961,96.395,91.7,98.909,97.617,96.873,96.392,96.484,97.816,96.47,97.017,97.288,97.013,NA,97.41,97.752,95.856,96.065,98.571,97.347,98.639,94.34,94.459,97.76,97.009,96.741,93.505,94.126,96.346,96.206,92.272,96,95.732,95.929,95.608,95.112,96.606,97.143,92.891,93.67,93.437,96.193,97.483,96.477,94.336,96.746,97.689,95.547,93.72,97.013,93.243,95.867,90.381,NA,96.542,98.031,88.919,96.803,94.737,NA,98.364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.137,NA,NA,NA,97.561,NA,96.974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136
100,99.574,99.351,97.872,99.147,97.655,97.222,98.081,98.718,98.305,97.679,99.147,96.624,98.294,97.877,98.507,97.877,98.081,96.802,99.149,98.077,97.65,96.802,95.127,98.504,98.932,90.529,96.162,99.786,97.021,97.234,98.301,97.689,97.015,97.886,96.186,98.077,85,97.222,97.669,98.934,95.106,98.511,96.725,99.151,NA,99.149,98.514,96.815,96.802,93.305,97.034,97.222,96.809,98.287,95.966,98.081,95.238,97.234,95.57,97.204,95.127,92.902,92.569,95.106,93.103,97.028,94.154,94.243,98.504,91.789,92.857,96.809,94.692,97.436,96.17,97.669,97.877,95.57,94.715,94.03,97.046,96.391,94.08,96.211,NA,98.501,98.715,89.44,96.581,95.949,NA,96.842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.618,137
100,99.565,97.5,97.917,98.333,97.917,97.925,95.833,96.694,99.583,97.107,97.917,99.583,99.167,97.917,95.041,97.5,99.583,95.082,96.68,92.653,97.5,98.333,96.266,97.951,99.167,94.954,96.667,99.16,96.327,98.75,96.667,97.107,97.925,97.917,96.667,96.266,96.281,95.492,97.934,99.17,99.167,93.333,98.93,98.312,100,97.925,97.119,93.033,93.75,95.851,97.5,98.34,95.021,97.083,98.333,97.541,91.25,90.041,96.296,97.925,95.417,97.89,93.333,94.672,97.917,99.167,91.139,97.083,98.755,99.167,97.925,93.22,96.25,93.416,96.694,92.5,96.667,96.667,96.667,93.644,99.17,94.672,94.915,92.149,NA,97.479,97.083,91.322,95.918,97.095,NA,97.917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138
